"Result:vUSN 4G PDP(2026-06-02 150304)_20260602_145906.csv"
"Save Time:2026-06-02 14:59:06"
"User Name:fraser.msusa"


"NE Type Name:vUSN"

"NE Names:CLOUDUSN;LMB_vUSN01"

"Function Subset Name:S1 mode bearer resource"

"Total 854 records"

"Start Time","Period (min)","NE Name","UsnFunction","Maximum bearer number in S1 mode (number)"
"2026-05-28 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","439937"
"2026-05-28 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","442065"
"2026-05-28 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","450349"
"2026-05-28 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","471715"
"2026-05-28 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492574"
"2026-05-28 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497040"
"2026-05-28 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496791"
"2026-05-28 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497196"
"2026-05-28 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497508"
"2026-05-28 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496174"
"2026-05-28 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495786"
"2026-05-28 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495478"
"2026-05-28 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","493626"
"2026-05-28 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","494112"
"2026-05-28 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","499469"
"2026-05-28 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","509168"
"2026-05-28 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","520635"
"2026-05-28 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","521516"
"2026-05-28 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","520089"
"2026-05-28 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","507222"
"2026-05-28 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","484204"
"2026-05-28 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","462350"
"2026-05-29 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","448254"
"2026-05-29 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","441146"
"2026-05-29 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","438217"
"2026-05-29 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","440126"
"2026-05-29 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","447260"
"2026-05-29 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","468030"
"2026-05-29 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","488149"
"2026-05-29 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","494822"
"2026-05-29 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495035"
"2026-05-29 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","494316"
"2026-05-29 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","493370"
"2026-05-29 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492848"
"2026-05-29 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492056"
"2026-05-29 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","490540"
"2026-05-29 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","490610"
"2026-05-29 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","491479"
"2026-05-29 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497436"
"2026-05-29 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","507553"
"2026-05-29 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","518979"
"2026-05-29 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","521196"
"2026-05-29 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","519681"
"2026-05-29 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","504311"
"2026-05-29 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","482286"
"2026-05-29 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","461227"
"2026-05-30 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","445513"
"2026-05-30 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","438371"
"2026-05-30 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","435502"
"2026-05-30 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","436252"
"2026-05-30 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","443681"
"2026-05-30 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","463086"
"2026-05-30 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","487451"
"2026-05-30 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","494958"
"2026-05-30 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496236"
"2026-05-30 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495327"
"2026-05-30 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495267"
"2026-05-30 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492994"
"2026-05-30 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","491135"
"2026-05-30 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","491393"
"2026-05-30 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","491253"
"2026-05-30 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492854"
"2026-05-30 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","499821"
"2026-05-30 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","509976"
"2026-05-30 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","522415"
"2026-05-30 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","523587"
"2026-05-30 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","516774"
"2026-05-30 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","503474"
"2026-05-30 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","475874"
"2026-05-30 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","450530"
"2026-05-31 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","435339"
"2026-05-31 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","427158"
"2026-05-31 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","423254"
"2026-05-31 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","422741"
"2026-05-31 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","428588"
"2026-05-31 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","446636"
"2026-05-31 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","472712"
"2026-05-31 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","483453"
"2026-05-31 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","487731"
"2026-05-31 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","487580"
"2026-05-31 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","486739"
"2026-05-31 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","487050"
"2026-05-31 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","490059"
"2026-05-31 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492998"
"2026-05-31 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496595"
"2026-05-31 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","500052"
"2026-05-31 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","504404"
"2026-05-31 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","515636"
"2026-05-31 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","527642"
"2026-05-31 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","530784"
"2026-05-31 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","529213"
"2026-05-31 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","513689"
"2026-05-31 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","488443"
"2026-05-31 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","466668"
"2026-06-01 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","452221"
"2026-06-01 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","444629"
"2026-06-01 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","441789"
"2026-06-01 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","443081"
"2026-06-01 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","450363"
"2026-06-01 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","470492"
"2026-06-01 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","492876"
"2026-06-01 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498383"
"2026-06-01 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","499124"
"2026-06-01 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498756"
"2026-06-01 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498829"
"2026-06-01 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498308"
"2026-06-01 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497737"
"2026-06-01 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496706"
"2026-06-01 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","495651"
"2026-06-01 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497479"
"2026-06-01 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","503165"
"2026-06-01 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","514154"
"2026-06-01 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","526225"
"2026-06-01 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","527758"
"2026-06-01 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","526333"
"2026-06-01 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","512029"
"2026-06-01 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","487914"
"2026-06-01 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","465218"
"2026-06-02 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","451053"
"2026-06-02 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","443873"
"2026-06-02 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","441130"
"2026-06-02 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","442608"
"2026-06-02 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","451347"
"2026-06-02 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","472277"
"2026-06-02 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","494310"
"2026-06-02 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498997"
"2026-06-02 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","500218"
"2026-06-02 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","500061"
"2026-06-02 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","499279"
"2026-06-02 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","498648"
"2026-06-02 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","497493"
"2026-06-02 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","496218"
