"Result:MGW Traffic Licence(2026-06-02 155028)_20260602_154627.csv"
"Save Time:2026-06-02 15:46:27"
"User Name:fraser.msusa"


"NE Type Name:MGW"

"NE Names:NEW LLGMGW;NEW LMBMGW"

"Function Subset Name:Statistics of License"

"Total 1,709 records"

"Start Time","Period (min)","NE Name","MGWFunction","Average Licensed Traffic (number)","Peak Licensed Traffic (number)"
"2026-06-02 10:00:00","60","NEW LLGMGW","NEW LLGMGW","12572","13072"
"2026-06-02 10:00:00","60","NEW LMBMGW","NEW LMBMGW","10322","10606"
"2026-06-02 11:00:00","60","NEW LLGMGW","NEW LLGMGW","12535","12977"
"2026-06-02 11:00:00","60","NEW LMBMGW","NEW LMBMGW","10590","11060"
"2026-06-02 12:00:00","60","NEW LLGMGW","NEW LLGMGW","12448","12823"
"2026-06-02 12:00:00","60","NEW LMBMGW","NEW LMBMGW","10654","10965"
"2026-06-02 13:00:00","60","NEW LLGMGW","NEW LLGMGW","12556","12905"
"2026-06-02 13:00:00","60","NEW LMBMGW","NEW LMBMGW","10808","11184"
"2026-06-02 14:00:00","60","NEW LLGMGW","NEW LLGMGW","12858","13309"
"2026-06-02 14:00:00","60","NEW LMBMGW","NEW LMBMGW","11254","11769"
