"Result:vUSN GB mode MM(2026-06-02 143442)_20260602_143216.csv"
"Save Time:2026-06-02 14:32:16"
"User Name:fraser.msusa"


"NE Type Name:vUSN"

"NE Names:CLOUDUSN;LMB_vUSN01"

"Function Subset Name:Gb mode radio resource"

"Total 854 records"

"Start Time","Period (min)","NE Name","UsnFunction","Gb mode maximum attached users (number)"
"2026-05-07 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29377"
"2026-05-07 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34944"
"2026-05-07 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35780"
"2026-05-07 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35644"
"2026-05-07 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34156"
"2026-05-07 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","28297"
"2026-05-07 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22747"
"2026-05-08 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19974"
"2026-05-08 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18747"
"2026-05-08 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18792"
"2026-05-08 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17906"
"2026-05-08 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18554"
"2026-05-08 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22308"
"2026-05-08 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24653"
"2026-05-08 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24878"
"2026-05-08 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24862"
"2026-05-08 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24876"
"2026-05-08 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25113"
"2026-05-08 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25331"
"2026-05-08 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25454"
"2026-05-08 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25900"
"2026-05-08 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26160"
"2026-05-08 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25975"
"2026-05-08 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26441"
"2026-05-08 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29778"
"2026-05-08 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35144"
"2026-05-08 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","36167"
"2026-05-08 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","36126"
"2026-05-08 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33801"
"2026-05-08 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","28513"
"2026-05-08 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22895"
"2026-05-09 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","20058"
"2026-05-09 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18880"
"2026-05-09 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18800"
"2026-05-09 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17995"
"2026-05-09 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18266"
"2026-05-09 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22248"
"2026-05-09 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24757"
"2026-05-09 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24885"
"2026-05-09 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24855"
"2026-05-09 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24819"
"2026-05-09 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25247"
"2026-05-09 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25923"
"2026-05-09 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26134"
"2026-05-09 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26932"
"2026-05-09 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26915"
"2026-05-09 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26940"
"2026-05-09 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27280"
"2026-05-09 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29828"
"2026-05-09 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35503"
"2026-05-09 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","36460"
"2026-05-09 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","36520"
"2026-05-09 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33748"
"2026-05-09 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27252"
"2026-05-09 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22190"
"2026-05-10 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19656"
"2026-05-10 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18488"
"2026-05-10 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18488"
"2026-05-10 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17613"
"2026-05-10 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17886"
"2026-05-10 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21742"
"2026-05-10 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25105"
"2026-05-10 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25300"
"2026-05-10 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25187"
"2026-05-10 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24991"
"2026-05-10 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25517"
"2026-05-10 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25766"
"2026-05-10 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26595"
"2026-05-10 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27588"
"2026-05-10 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27930"
"2026-05-10 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","28128"
"2026-05-10 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","28609"
"2026-05-10 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","30988"
"2026-05-10 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35759"
"2026-05-10 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","37689"
"2026-05-10 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","36057"
"2026-05-10 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33377"
"2026-05-10 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27385"
"2026-05-10 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22178"
"2026-05-11 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19616"
"2026-05-11 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18297"
"2026-05-11 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18482"
"2026-05-11 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17509"
"2026-05-11 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18157"
"2026-05-11 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21874"
"2026-05-11 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24386"
"2026-05-11 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24342"
"2026-05-11 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24236"
"2026-05-11 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24666"
"2026-05-11 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24816"
"2026-05-11 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26763"
"2026-05-11 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25461"
"2026-05-11 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25652"
"2026-05-11 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26168"
"2026-05-11 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25525"
"2026-05-11 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26376"
"2026-05-11 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29911"
"2026-05-11 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34964"
"2026-05-11 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35512"
"2026-05-11 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35471"
"2026-05-11 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33160"
"2026-05-11 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27594"
"2026-05-11 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22025"
"2026-05-12 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19553"
"2026-05-12 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18381"
"2026-05-12 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18619"
"2026-05-12 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17613"
"2026-05-12 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18280"
"2026-05-12 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21967"
"2026-05-12 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23737"
"2026-05-12 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23972"
"2026-05-12 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23986"
"2026-05-12 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24226"
"2026-05-12 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24686"
"2026-05-12 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24953"
"2026-05-12 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25403"
"2026-05-12 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25637"
"2026-05-12 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25740"
"2026-05-12 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25314"
"2026-05-12 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26101"
"2026-05-12 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29134"
"2026-05-12 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34200"
"2026-05-12 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35196"
"2026-05-12 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35046"
"2026-05-12 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33029"
"2026-05-12 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27381"
"2026-05-12 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21808"
"2026-05-13 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19465"
"2026-05-13 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18371"
"2026-05-13 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18390"
"2026-05-13 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17495"
"2026-05-13 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18093"
"2026-05-13 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21739"
"2026-05-13 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23919"
"2026-05-13 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23967"
"2026-05-13 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23832"
"2026-05-13 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24155"
"2026-05-13 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24438"
"2026-05-13 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24433"
"2026-05-13 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24687"
"2026-05-13 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25041"
"2026-05-13 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25006"
"2026-05-13 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24786"
"2026-05-13 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25684"
"2026-05-13 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","28909"
"2026-05-13 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33993"
"2026-05-13 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34669"
"2026-05-13 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34731"
"2026-05-13 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","32981"
"2026-05-13 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27479"
"2026-05-13 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22367"
"2026-05-14 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19687"
"2026-05-14 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18401"
"2026-05-14 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18459"
"2026-05-14 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17504"
"2026-05-14 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17826"
"2026-05-14 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21588"
"2026-05-14 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24236"
"2026-05-14 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24519"
"2026-05-14 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24843"
"2026-05-14 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25072"
"2026-05-14 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25487"
"2026-05-14 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25641"
"2026-05-14 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26005"
"2026-05-14 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26156"
"2026-05-14 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26269"
"2026-05-14 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26091"
"2026-05-14 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26546"
"2026-05-14 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29311"
"2026-05-14 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34732"
"2026-05-14 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35634"
"2026-05-14 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35506"
"2026-05-14 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","33112"
"2026-05-14 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27056"
"2026-05-14 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21985"
"2026-05-15 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19615"
"2026-05-15 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18411"
"2026-05-15 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18503"
"2026-05-15 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17596"
"2026-05-15 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18277"
"2026-05-15 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21956"
"2026-05-15 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24547"
"2026-05-15 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24635"
"2026-05-15 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24482"
"2026-05-15 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24672"
"2026-05-15 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24768"
"2026-05-15 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25132"
"2026-05-15 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25582"
"2026-05-15 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25508"
"2026-05-15 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25481"
"2026-05-15 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25484"
"2026-05-15 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26503"
"2026-05-15 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29117"
"2026-05-15 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34273"
"2026-05-15 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35067"
"2026-05-15 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34842"
"2026-05-15 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","32659"
"2026-05-15 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27054"
"2026-05-15 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","22134"
"2026-05-16 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19465"
"2026-05-16 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18377"
"2026-05-16 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","18289"
"2026-05-16 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17472"
"2026-05-16 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17785"
"2026-05-16 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21374"
"2026-05-16 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24469"
"2026-05-16 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24610"
"2026-05-16 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24599"
"2026-05-16 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24510"
"2026-05-16 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24993"
"2026-05-16 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25296"
"2026-05-16 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25437"
"2026-05-16 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26021"
"2026-05-16 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25778"
"2026-05-16 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25969"
"2026-05-16 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27454"
"2026-05-16 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","30410"
"2026-05-16 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34464"
"2026-05-16 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35469"
"2026-05-16 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34812"
"2026-05-16 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","32408"
"2026-05-16 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26402"
"2026-05-16 23:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","21231"
"2026-05-17 00:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","19134"
"2026-05-17 01:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17885"
"2026-05-17 02:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17976"
"2026-05-17 03:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","16923"
"2026-05-17 04:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","17118"
"2026-05-17 05:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","20460"
"2026-05-17 06:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23564"
"2026-05-17 07:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24065"
"2026-05-17 08:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24055"
"2026-05-17 09:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","23867"
"2026-05-17 10:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24179"
"2026-05-17 11:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","24359"
"2026-05-17 12:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","25286"
"2026-05-17 13:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26926"
"2026-05-17 14:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27085"
"2026-05-17 15:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27335"
"2026-05-17 16:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","27325"
"2026-05-17 17:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","29893"
"2026-05-17 18:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","34803"
"2026-05-17 19:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35328"
"2026-05-17 20:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","35514"
"2026-05-17 21:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","32629"
"2026-05-17 22:00:00","60","CLOUDUSN","nodeName=usn, USN Function Configuration Name=USN_VNFC","26782"
